employee_id,fullname,rating,years_of_service_months,job_level,SEA,CEX,QDD,iq,Papi_G,Papi_T,position_id,division_id,department_id,directorate_id,grade_id,company_id,education_id,major_id,area_id
EMP101359,Fajar Iqbal Simanjuntak,4.0,92,Senior,3.0,4.0,4.0,95.0,3.0,8.0,5,1,6,3,2,2,1,2,4
EMP101361,Adi Pratama,1.0,77,Senior,1.0,1.0,3.0,93.0,5.0,1.0,3,1,1,3,3,2,2,3,2
EMP101362,Valdo Kusuma,5.0,26,Middle,5.0,5.0,5.0,97.0,3.0,2.0,6,1,5,1,2,1,4,1,4
EMP101363,Rafa Gunawan,3.0,28,Middle,3.0,3.0,3.0,133.0,8.0,9.0,4,4,2,3,2,1,4,5,2
EMP101364,Rizky Baskara Handayani,3.0,74,Senior,3.0,2.0,4.0,109.0,9.0,9.0,5,2,4,3,3,1,4,3,1
EMP101365,Teguh Setiawan,4.0,110,Senior,4.0,5.0,4.0,109.0,4.0,5.0,6,3,5,3,1,2,4,6,1
EMP101366,Rani Firmansyah,2.0,67,Senior,2.0,3.0,2.0,117.0,3.0,9.0,4,5,2,3,2,3,4,3,2
EMP101367,Ahmad Nugroho,5.0,73,Senior,5.0,5.0,5.0,109.0,6.0,7.0,2,4,3,2,2,4,1,3,2
EMP101368,Julia Herlambang,3.0,48,Middle,4.0,2.0,2.0,104.0,2.0,8.0,3,1,3,3,1,3,3,3,1
EMP101369,Dimas Yudhistira Pratomo,4.0,65,Senior,5.0,5.0,5.0,90.0,2.0,3.0,6,5,6,2,3,3,3,2,3
EMP101370,Iman Rachman Simanjuntak,3.0,55,Middle,2.0,2.0,4.0,128.0,4.0,7.0,3,1,1,2,1,3,2,5,4
EMP101371,Anisa Kurniawan,4.0,44,Middle,4.0,3.0,4.0,109.0,3.0,7.0,2,4,2,2,1,3,2,5,2
EMP101372,Adit Gunawan,4.0,51,Middle,4.0,3.0,4.0,134.0,8.0,6.0,6,5,2,3,2,1,4,3,3
EMP101373,Hana Aji Sinaga,3.0,40,Middle,3.0,2.0,3.0,81.0,9.0,5.0,3,3,2,1,3,2,1,3,4
EMP101374,Anisa Qolbi Kurniawan,2.0,14,Junior,1.0,2.0,2.0,118.0,4.0,3.0,3,5,3,2,1,2,1,5,2
EMP101375,Lestari Salsabila,4.0,71,Senior,4.0,5.0,5.0,109.0,6.0,5.0,3,3,1,3,3,3,3,4,2
EMP101376,Iman Tamba,3.0,74,Senior,2.0,3.0,3.0,128.0,7.0,9.0,5,4,1,2,2,2,1,3,3
EMP101377,Dwi Utama Fauziah,2.0,61,Senior,3.0,2.0,2.0,90.0,4.0,2.0,1,3,5,1,1,2,2,3,4
EMP101379,Oka Pamungkas,5.0,21,Middle,5.0,5.0,5.0,89.0,1.0,2.0,5,1,6,3,1,3,4,3,4
EMP101380,Teguh Utama Pratomo,4.0,45,Middle,4.0,4.0,4.0,108.0,1.0,4.0,4,2,2,3,3,2,3,1,4
EMP101381,Kurnia Ridwan,4.0,47,Middle,4.0,4.0,3.0,110.0,8.0,5.0,3,4,1,1,3,4,1,5,4
EMP101382,Citra Zulfikar Siregar,4.0,79,Senior,3.0,4.0,3.0,112.0,9.0,5.0,5,3,3,2,2,2,1,2,3
EMP101384,Indra Ginting,3.0,62,Senior,3.0,3.0,3.0,112.0,8.0,1.0,6,5,6,1,1,2,2,1,1
EMP101385,Dian Yudhistira Lestari,3.0,19,Middle,3.0,3.0,2.0,109.0,4.0,6.0,4,5,4,1,3,2,4,1,2
EMP101387,Zahra Wibowo,3.0,27,Middle,3.0,2.0,2.0,112.0,2.0,8.0,6,4,6,3,3,3,2,2,2
EMP101388,Ayunda Tri Hidayat,3.0,59,Middle,3.0,2.0,3.0,116.0,9.0,9.0,3,1,6,2,3,3,3,6,1
EMP101389,Rizka Erlangga Siregar,2.0,56,Middle,1.0,2.0,0.0,91.0,2.0,4.0,6,1,2,2,1,1,1,1,1
EMP101390,Wahyu Pramudita Gunawan,3.0,64,Senior,2.0,2.0,4.0,138.0,4.0,4.0,1,3,1,1,3,4,4,5,1
EMP101391,Dewi Fauziah,3.0,4,Junior,3.0,3.0,3.0,109.0,3.0,5.0,3,4,4,3,2,3,1,2,1
EMP101392,Yoga Siregar,2.0,64,Senior,1.0,2.0,1.0,121.0,3.0,6.0,4,4,2,1,1,1,1,1,2
EMP101393,Evi Jatmiko Halim,4.0,85,Senior,4.0,4.0,4.0,91.0,5.0,7.0,6,5,1,3,2,4,4,1,4
EMP101394,Ari Utami,3.0,49,Middle,3.0,3.0,2.0,109.0,2.0,2.0,4,2,4,2,1,3,3,4,3
EMP101395,Nabila Saputra Setiawan,4.0,111,Senior,5.0,4.0,5.0,109.0,8.0,5.0,3,2,4,2,1,1,1,1,4
EMP101396,Gita Ginting,5.0,36,Middle,5.0,5.0,5.0,105.0,8.0,2.0,5,5,3,1,1,3,1,4,4
EMP101397,Gita Wijaya Setiawan,3.0,53,Middle,3.0,3.0,3.0,103.0,8.0,8.0,4,2,1,2,2,4,1,3,2
EMP101398,Umar Kusuma,4.0,42,Middle,3.0,5.0,4.0,100.0,7.0,5.0,3,4,1,1,3,4,3,2,4
EMP101399,Utami Rohman,3.0,2,Junior,3.0,4.0,3.0,117.0,1.0,7.0,2,4,1,3,1,2,4,4,1
EMP101400,Rendra Rachman Wijaya,4.0,18,Middle,4.0,3.0,3.0,106.0,5.0,9.0,2,3,1,3,3,1,3,4,2
EMP101401,Evi Situmorang,2.0,74,Senior,2.0,1.0,3.0,138.0,3.0,2.0,1,4,1,1,3,2,1,2,3
EMP101402,Wulan Dharma Nugroho,3.0,86,Senior,3.0,3.0,2.0,129.0,8.0,5.0,2,2,3,1,1,3,3,3,2
EMP101403,Oktavia Jatmiko Utami,4.0,71,Senior,3.0,4.0,3.0,122.0,4.0,5.0,2,3,5,3,3,2,1,5,2
EMP101405,Putri Purnama,0.0,71,Senior,1.0,2.0,2.0,124.0,6.0,6.0,5,5,1,2,1,3,1,6,2
EMP101406,Ahmad Zulfikar Rohman,3.0,82,Senior,3.0,4.0,2.0,117.0,4.0,3.0,5,3,1,3,1,2,2,3,1
EMP101407,Zahra Jatmiko Hartanto,3.0,23,Middle,2.0,3.0,3.0,136.0,2.0,1.0,3,2,1,2,3,4,1,2,4
EMP101408,Vania Aji Ginting,3.0,53,Middle,3.0,3.0,3.0,102.0,1.0,8.0,3,3,6,2,3,2,3,2,2
EMP101409,Rendra Utama Handayani,3.0,58,Middle,3.0,4.0,3.0,103.0,6.0,1.0,3,4,5,2,3,1,4,4,3
EMP101410,Andi Ganesha Handayani,3.0,46,Middle,3.0,3.0,3.0,91.0,8.0,6.0,3,3,5,1,3,2,3,1,4
EMP101411,Dwi Firmansyah,3.0,73,Senior,4.0,3.0,3.0,109.0,4.0,7.0,5,1,6,1,2,3,2,1,1
EMP101412,Mahendra Kurniawan,3.0,38,Middle,3.0,3.0,3.0,109.0,7.0,6.0,4,4,3,2,1,2,3,1,4
EMP101413,Nugroho Fadillah Rahmawati,4.0,24,Middle,3.0,4.0,4.0,104.0,6.0,1.0,5,2,6,1,3,2,1,4,1
EMP101414,Rafa Lestari,3.0,39,Middle,3.0,3.0,3.0,127.0,1.0,6.0,4,5,3,3,2,2,2,5,1
EMP101415,Hadi Adi Anggara,4.0,58,Middle,3.0,4.0,4.0,96.0,8.0,5.0,6,1,3,3,2,2,2,2,1
EMP101416,Prasetyo Tri Halim,2.0,1,Junior,2.0,1.0,3.0,109.0,7.0,1.0,1,1,4,2,1,1,1,1,2
EMP101417,Arif Halim,2.0,34,Middle,2.0,1.0,2.0,127.0,4.0,1.0,3,5,6,1,3,1,1,6,1
EMP101418,Kartika Kurniawan,2.0,3,Junior,2.0,3.0,1.0,105.0,4.0,3.0,6,4,1,1,2,4,4,5,4
EMP101419,Bella Siregar,3.0,13,Junior,4.0,4.0,4.0,87.0,2.0,6.0,1,2,6,3,3,1,1,4,2
EMP101420,Cahyo Rachman Indrawan,4.0,73,Senior,5.0,3.0,4.0,95.0,2.0,7.0,3,4,2,3,2,1,4,1,3
EMP101421,Galih Santoso,4.0,81,Senior,2.0,3.0,1.0,119.0,8.0,2.0,3,4,6,1,3,2,2,6,2
EMP101422,Hana Pratomo,2.0,33,Middle,2.0,3.0,1.0,120.0,2.0,9.0,4,2,5,3,1,3,4,2,1
EMP101423,Galih Gunawan,3.0,69,Senior,3.0,2.0,3.0,111.0,5.0,9.0,2,3,1,3,2,2,3,5,3
EMP101424,Yoga Aji Hidayat,3.0,78,Senior,4.0,2.0,3.0,109.0,2.0,9.0,6,3,3,1,3,3,3,6,1
EMP101425,Wahyu Aji Situmorang,2.0,53,Middle,2.0,3.0,2.0,109.0,1.0,2.0,5,2,4,1,2,1,4,6,3
EMP101426,Utami Yulianto,3.0,27,Middle,2.0,2.0,4.0,107.0,3.0,8.0,6,3,5,1,2,4,1,3,2
EMP101427,Arif Pratama,4.0,53,Middle,5.0,3.0,4.0,109.0,9.0,3.0,5,1,4,2,3,3,3,5,4
EMP101428,Umar Wibowo,5.0,90,Senior,5.0,5.0,5.0,109.0,4.0,6.0,2,4,3,2,3,1,1,3,2
EMP101429,Yoga Erlangga Hidayat,3.0,40,Middle,3.0,3.0,3.0,80.0,8.0,1.0,4,5,1,3,1,3,1,6,4
EMP101430,Iman Fauziah,2.0,22,Middle,2.0,3.0,3.0,139.0,5.0,3.0,4,5,6,1,1,4,2,1,1
EMP101431,Valdo Rahmawati,4.0,68,Senior,4.0,4.0,4.0,109.0,8.0,2.0,1,4,4,1,2,4,1,2,1
EMP101432,Lestari Hasibuan,3.0,45,Middle,2.0,3.0,3.0,109.0,5.0,4.0,5,3,4,2,2,3,1,5,2
EMP101433,Anisa Zulfikar Rohman,4.0,61,Senior,1.0,1.0,1.0,124.0,9.0,6.0,2,2,3,3,2,2,4,6,1
EMP101434,Vania Rachman Gunawan,3.0,55,Middle,3.0,3.0,3.0,109.0,7.0,2.0,6,4,4,1,3,3,1,6,4
EMP101435,Bayu Anggara,2.0,25,Middle,2.0,2.0,3.0,109.0,3.0,7.0,3,4,4,1,2,2,1,4,1
EMP101436,Nabila Hartanto,4.0,66,Senior,3.0,3.0,3.0,80.0,8.0,5.0,4,4,2,3,2,1,1,1,4
EMP101437,Kurnia Zulfikar Indrawan,4.0,25,Middle,4.0,4.0,3.0,125.0,7.0,1.0,4,5,6,2,3,3,1,4,3
EMP101438,Kurnia Fauziah,2.0,7,Junior,2.0,1.0,2.0,140.0,6.0,7.0,1,2,5,1,1,2,4,5,1
EMP101439,Oka Anugrah Hidayat,5.0,57,Middle,3.0,2.0,3.0,123.0,5.0,1.0,5,1,5,1,2,1,3,3,4
EMP101440,Ari Lestari Fauziah,4.0,62,Senior,4.0,5.0,3.0,119.0,9.0,1.0,1,5,2,2,2,1,2,3,2
EMP101441,Mahendra Pradana,3.0,103,Senior,3.0,3.0,3.0,134.0,7.0,5.0,6,5,1,3,1,3,3,1,1
EMP101442,Valdo Saputra Fauziah,3.0,65,Senior,3.0,3.0,3.0,94.0,5.0,5.0,2,1,5,1,1,4,4,1,4
EMP101443,Teguh Iqbal Siregar,4.0,54,Middle,4.0,4.0,3.0,92.0,5.0,4.0,2,1,6,2,2,2,2,1,3
EMP101444,Rizky Siregar,3.0,63,Senior,3.0,3.0,2.0,86.0,4.0,5.0,4,2,1,3,2,1,3,5,3
EMP101445,Ayunda Qolbi Hartanto,3.0,45,Middle,4.0,2.0,3.0,108.0,6.0,1.0,2,5,3,1,3,1,1,5,1
EMP101446,Fitri Adi Pratomo,5.0,67,Senior,5.0,4.0,5.0,94.0,7.0,6.0,4,2,1,2,1,2,4,3,4
EMP101447,Rendra Pramudita Situmorang,3.0,52,Middle,3.0,3.0,2.0,94.0,9.0,9.0,4,5,6,1,1,3,4,1,3
EMP101448,Dewi Herlambang,4.0,5,Junior,5.0,5.0,4.0,109.0,8.0,5.0,4,5,4,3,3,3,1,3,2
EMP101449,Bella Hidayat,1.0,73,Senior,2.0,1.0,1.0,117.0,6.0,7.0,1,1,3,1,1,4,2,4,2
EMP101450,Fajar Iqbal Permadi,4.0,42,Middle,4.0,3.0,4.0,98.0,5.0,7.0,4,5,2,1,2,3,3,4,4
EMP101451,Bayu Kusuma,5.0,103,Senior,5.0,5.0,5.0,125.0,7.0,2.0,1,2,1,1,1,1,2,5,2
EMP101452,Dimas Wibowo,2.0,25,Middle,2.0,2.0,2.0,128.0,7.0,5.0,3,2,1,2,2,2,2,6,3
EMP101453,Adi Saputra Pratomo,4.0,68,Senior,3.0,3.0,4.0,106.0,8.0,8.0,4,4,6,3,1,3,2,3,4
EMP101454,Utami Adi Siregar,3.0,45,Middle,3.0,4.0,4.0,109.0,5.0,8.0,5,3,1,2,2,1,1,2,3
EMP101455,Galih Mahardika Wibowo,4.0,68,Senior,4.0,3.0,5.0,83.0,9.0,2.0,6,1,2,3,1,3,4,3,1
EMP101456,Nurlita Rachman Ramadhan,4.0,59,Middle,4.0,5.0,4.0,123.0,4.0,2.0,4,4,5,3,3,3,4,1,1
EMP101457,Arif Simanjuntak,2.0,93,Senior,2.0,2.0,2.0,125.0,7.0,7.0,5,5,6,3,2,3,3,1,1
EMP101458,Oktavia Kusuma Pratama,4.0,22,Middle,4.0,4.0,4.0,104.0,8.0,8.0,4,5,1,2,2,3,3,2,4
EMP101459,Hadi Qolbi Ananda,4.0,63,Senior,3.0,2.0,3.0,98.0,3.0,6.0,2,1,5,1,3,4,1,1,4
EMP101460,Zahra Fadillah Saputra,5.0,66,Senior,5.0,3.0,5.0,90.0,3.0,9.0,4,1,6,3,1,1,2,6,4
EMP101461,Dimas Halim Wijaya,3.0,76,Senior,3.0,3.0,3.0,80.0,2.0,4.0,5,1,5,1,1,4,3,2,1
EMP101462,Dwi Pratomo,3.0,50,Middle,3.0,3.0,3.0,137.0,5.0,7.0,3,1,1,1,2,3,3,4,1
EMP101463,Budi Mahendra,4.0,2,Junior,4.0,4.0,4.0,88.0,9.0,5.0,5,5,3,3,3,4,3,3,1
EMP101464,Arif Utami,1.0,37,Middle,1.0,1.0,1.0,129.0,1.0,9.0,1,2,2,3,2,3,3,2,4
EMP101465,Oka Lestari Simanjuntak,3.0,84,Senior,3.0,3.0,3.0,94.0,9.0,1.0,6,4,2,3,3,2,3,2,3
EMP101466,Kartika Ramadhan,2.0,97,Senior,2.0,2.0,3.0,109.0,9.0,5.0,1,3,4,3,1,1,3,5,4
EMP101467,Bella Aji Siregar,4.0,35,Middle,4.0,4.0,4.0,89.0,4.0,8.0,2,1,5,1,1,1,2,3,4
EMP101468,Yuni Nugroho,3.0,10,Junior,3.0,2.0,2.0,140.0,6.0,5.0,6,1,5,2,1,4,4,6,4
EMP101469,Rizka Wijaya Kurniawan,4.0,32,Middle,4.0,5.0,3.0,136.0,1.0,8.0,1,1,2,1,1,4,2,3,3
EMP101470,Citra Simanjuntak,4.0,76,Senior,3.0,4.0,5.0,82.0,8.0,2.0,4,1,2,1,1,2,1,1,4
EMP101471,Rani Hidayat,4.0,46,Middle,4.0,3.0,5.0,109.0,5.0,3.0,5,3,4,3,1,1,4,3,4
EMP101472,Mahendra Baskara Purnama,3.0,41,Middle,4.0,4.0,2.0,93.0,5.0,5.0,5,2,5,1,1,2,2,4,1
EMP101473,Kurnia Lukman,4.0,110,Senior,4.0,4.0,4.0,106.0,7.0,2.0,6,4,3,1,2,3,3,4,1
EMP101474,Hadi Ramadhan,3.0,28,Middle,4.0,3.0,4.0,127.0,2.0,5.0,2,1,2,1,3,3,2,3,2
EMP101475,Rifqi Permadi,2.0,51,Middle,3.0,1.0,2.0,127.0,7.0,6.0,5,1,1,2,1,1,2,3,1
EMP101476,Mahendra Wijaya Pamungkas,3.0,95,Senior,3.0,2.0,2.0,137.0,5.0,2.0,2,2,2,2,1,2,1,4,2
EMP101477,Putri Indrawan,4.0,16,Junior,5.0,4.0,5.0,86.0,2.0,1.0,1,2,3,3,2,4,3,2,3
EMP101478,Ayunda Wibowo,1.0,79,Senior,1.0,2.0,1.0,88.0,9.0,6.0,3,1,5,2,3,3,1,2,1
EMP101480,Rizki Yudhistira Hartanto,4.0,45,Middle,3.0,4.0,4.0,105.0,8.0,1.0,6,4,5,1,1,2,1,6,4
EMP101481,Bella Situmorang,3.0,88,Senior,3.0,3.0,2.0,105.0,9.0,5.0,2,5,2,1,3,2,4,2,1
EMP101482,Dimas Suharto,3.0,43,Middle,3.0,2.0,3.0,116.0,7.0,4.0,2,3,6,2,3,2,3,3,1
EMP101483,Ayunda Iqbal Fauziah,4.0,79,Senior,3.0,4.0,3.0,133.0,5.0,5.0,2,4,5,2,1,3,2,6,4
EMP101484,Oka Qolbi Mahendra,5.0,15,Junior,5.0,5.0,5.0,109.0,8.0,8.0,1,5,4,2,3,1,2,5,1
EMP101485,Maya Salsabila,1.0,37,Middle,1.0,1.0,1.0,85.0,7.0,5.0,2,4,1,2,2,4,1,5,1
EMP101486,Yoga Utama Utami,1.0,17,Junior,1.0,1.0,1.0,103.0,3.0,5.0,4,1,5,2,2,2,1,5,1
EMP101487,Rizka Siregar,4.0,47,Middle,5.0,3.0,3.0,85.0,9.0,4.0,6,2,6,3,2,3,2,3,2
EMP101488,Yuni Tri Maulida,2.0,13,Junior,2.0,2.0,2.0,109.0,5.0,1.0,4,1,4,1,2,4,1,2,3
EMP101489,Anisa Adi Anggara,4.0,35,Middle,4.0,4.0,3.0,109.0,3.0,2.0,1,3,4,1,1,4,1,4,1
EMP101490,Rizki Nabila Utami,2.0,81,Senior,1.0,1.0,3.0,109.0,3.0,9.0,2,5,4,1,1,4,3,3,1
EMP101492,Bella Salsabila,3.0,54,Middle,3.0,2.0,3.0,109.0,3.0,4.0,2,5,6,2,3,4,4,5,3
EMP101493,Rani Utama Nugroho,4.0,45,Middle,4.0,4.0,99.0,90.0,8.0,7.0,1,1,1,2,1,2,2,4,4
EMP101495,Gita Yudhistira Maulida,5.0,13,Junior,5.0,0.0,5.0,98.0,6.0,4.0,2,2,5,3,2,3,1,5,4
EMP101496,Tania Zulfikar Kurniawan,3.0,70,Senior,3.0,3.0,2.0,85.0,6.0,9.0,1,4,5,1,3,1,1,2,3
EMP101497,Bayu Santoso,3.0,65,Senior,3.0,3.0,2.0,117.0,7.0,7.0,6,5,1,2,1,3,1,1,1
EMP101498,Luthfi Santoso,3.0,82,Senior,3.0,3.0,2.0,109.0,5.0,4.0,1,1,4,3,1,3,2,6,3
EMP101499,Hadi Sinaga,2.0,65,Senior,2.0,2.0,2.0,109.0,5.0,2.0,5,1,4,3,1,1,4,2,3
EMP101500,Joko Ganesha Pratomo,2.0,48,Middle,3.0,3.0,2.0,138.0,4.0,1.0,2,5,6,2,1,3,1,3,1
EMP101501,Dinda Utama Salsabila,3.0,35,Middle,3.0,3.0,3.0,139.0,2.0,5.0,3,1,6,2,3,2,1,3,1
EMP101502,Ayunda Gunawan,3.0,28,Middle,4.0,2.0,2.0,138.0,8.0,1.0,1,5,3,3,3,2,3,2,4
EMP101503,Citra Indrawan,2.0,54,Middle,1.0,3.0,2.0,138.0,8.0,8.0,2,1,1,3,2,3,3,4,2
EMP101504,Putri Lukman,3.0,71,Senior,3.0,3.0,3.0,96.0,7.0,5.0,5,1,1,1,1,1,1,2,3
EMP101505,Vania Jatmiko Kusuma,4.0,21,Middle,5.0,4.0,3.0,109.0,8.0,2.0,1,3,4,1,1,1,4,6,2
EMP101506,Putri Dharma Rahmawati,1.0,77,Senior,1.0,1.0,1.0,100.0,6.0,4.0,3,4,1,3,2,2,3,5,2
EMP101507,Hadi Herlambang,4.0,72,Senior,5.0,4.0,4.0,109.0,1.0,6.0,4,4,4,3,2,3,2,4,4
EMP101508,Iman Zulfikar,5.0,78,Senior,4.0,5.0,5.0,132.0,1.0,9.0,5,3,6,2,2,3,1,5,3
EMP101511,Indra Rachman Siregar,2.0,65,Senior,1.0,2.0,3.0,109.0,5.0,7.0,6,4,4,1,3,3,2,3,3
EMP101512,Vania Permadi,4.0,24,Middle,4.0,3.0,4.0,136.0,3.0,5.0,5,4,1,3,2,3,2,2,1
EMP101513,Ayu Gunawan,3.0,27,Middle,2.0,4.0,4.0,109.0,3.0,8.0,3,3,4,1,2,2,1,6,1
EMP101514,Julia Pramudita Situmorang,3.0,65,Senior,3.0,3.0,3.0,94.0,8.0,7.0,5,3,6,2,1,4,4,5,1
EMP101515,Intan Indrawan,2.0,59,Middle,2.0,2.0,1.0,122.0,8.0,3.0,5,2,3,3,1,4,3,3,3
EMP101516,Galih Pradana,2.0,78,Senior,3.0,3.0,3.0,85.0,4.0,5.0,6,3,6,2,1,2,1,5,3
EMP101517,Galih Saputra Nugroho,3.0,20,Middle,3.0,3.0,4.0,109.0,9.0,4.0,2,2,4,3,2,2,3,4,3
EMP101518,Ayunda Mahendra,1.0,25,Middle,3.0,3.0,1.0,125.0,8.0,1.0,2,5,2,3,1,3,2,1,1
EMP101519,Rendra Baskara Pamungkas,3.0,30,Middle,4.0,3.0,3.0,120.0,9.0,2.0,5,1,3,2,2,2,1,1,2
EMP101520,Dimas Tamba,4.0,75,Senior,3.0,5.0,5.0,100.0,9.0,9.0,3,3,2,2,1,1,1,1,2
EMP101521,Utami Utami,3.0,92,Senior,3.0,3.0,3.0,104.0,2.0,9.0,5,3,3,2,3,1,4,6,4
EMP101522,Lestari Permadi,3.0,19,Middle,3.0,2.0,4.0,139.0,3.0,7.0,5,3,5,2,3,3,2,6,4
EMP101523,Maya Halim,3.0,17,Junior,4.0,2.0,2.0,123.0,8.0,5.0,4,2,1,1,1,1,3,2,2
EMP101525,Rani Aji Indrawan,5.0,74,Senior,4.0,3.0,5.0,99.0,4.0,2.0,3,1,5,2,2,3,4,4,3
EMP101526,Ayu Maulida,3.0,43,Middle,2.0,3.0,2.0,109.0,5.0,3.0,6,2,4,2,2,1,2,6,1
EMP101527,Eko Nugroho,3.0,20,Middle,2.0,4.0,3.0,99.0,3.0,9.0,4,4,6,3,3,2,3,4,3
EMP101528,Wahyu Nabila Anggara,4.0,96,Senior,2.0,3.0,3.0,129.0,9.0,6.0,5,2,6,1,1,2,1,6,1
EMP101529,Dian Qolbi Santoso,1.0,27,Middle,1.0,1.0,1.0,84.0,5.0,2.0,3,2,2,1,3,3,4,6,1
EMP101530,Bella Ananda,3.0,37,Middle,3.0,3.0,3.0,86.0,7.0,2.0,1,3,2,2,2,2,1,6,4
EMP101531,Cahyo Firmansyah,3.0,55,Middle,3.0,4.0,2.0,93.0,6.0,3.0,2,1,3,2,1,1,3,4,2
EMP101532,Nurlita Lestari,1.0,17,Junior,1.0,1.0,1.0,134.0,7.0,7.0,2,3,2,2,3,4,2,4,3
EMP101533,Fajar Hasibuan,4.0,25,Middle,4.0,4.0,4.0,135.0,1.0,9.0,1,4,5,1,2,3,1,3,2
EMP101534,Nadia Kusuma Zulfikar,4.0,76,Senior,5.0,3.0,4.0,114.0,7.0,7.0,5,2,2,3,3,4,2,5,1
EMP101535,Dimas Halim,4.0,47,Middle,4.0,4.0,4.0,130.0,9.0,5.0,2,4,5,2,2,2,1,3,1
EMP101536,Indra Syahputra,5.0,25,Middle,5.0,5.0,4.0,100.0,6.0,8.0,5,5,5,3,1,2,2,3,4
EMP101537,Kartika Candra Firmansyah,4.0,37,Middle,4.0,4.0,4.0,109.0,2.0,1.0,3,4,4,3,1,3,2,3,4
EMP101538,Satya Sinaga,4.0,12,Junior,4.0,3.0,4.0,99.0,5.0,8.0,5,1,1,3,3,1,4,3,1
EMP101539,Intan Wijaya Ridwan,2.0,87,Senior,2.0,2.0,2.0,85.0,5.0,5.0,5,4,3,3,2,2,1,1,3
EMP101540,Oktavia Herlambang,3.0,82,Senior,3.0,3.0,3.0,85.0,1.0,5.0,3,3,1,1,1,4,2,1,3
EMP101541,Ayunda Adi Kurniawan,2.0,47,Middle,3.0,2.0,1.0,89.0,2.0,5.0,6,3,6,3,1,4,1,5,2
EMP101542,Rama Firmansyah,4.0,54,Middle,4.0,4.0,3.0,114.0,5.0,4.0,6,3,3,2,3,4,1,6,4
EMP101543,Iman Rahmawati,3.0,91,Senior,3.0,3.0,3.0,82.0,2.0,2.0,2,1,2,3,3,4,4,2,2
EMP101544,Dewi Wibowo,3.0,78,Senior,3.0,3.0,3.0,123.0,5.0,8.0,2,1,5,2,2,1,4,4,2
EMP101545,Fajar Santoso,3.0,52,Middle,3.0,3.0,3.0,130.0,3.0,6.0,2,1,5,2,1,3,3,5,1
EMP101546,Zahra Candra Salsabila,3.0,26,Middle,3.0,3.0,3.0,88.0,4.0,4.0,3,4,5,3,2,1,3,2,2
EMP101547,Iman Maulana,5.0,12,Junior,5.0,5.0,5.0,136.0,5.0,9.0,5,3,5,1,2,4,3,1,1
EMP101549,Cahyo Zulfikar Utami,3.0,13,Junior,2.0,3.0,3.0,88.0,1.0,3.0,1,2,1,1,2,4,2,4,2
EMP101550,Ayunda Firmansyah,5.0,59,Middle,5.0,5.0,5.0,109.0,4.0,2.0,3,5,5,2,3,4,1,4,2
EMP101551,Hana Saputra Pamungkas,5.0,39,Middle,4.0,5.0,5.0,86.0,8.0,9.0,5,2,6,3,1,2,4,3,1
EMP101552,Evi Dharma Pamungkas,4.0,61,Senior,4.0,4.0,3.0,129.0,3.0,9.0,5,1,3,2,1,3,3,1,4
EMP101553,Oktavia Rohman,2.0,42,Middle,2.0,1.0,2.0,109.0,6.0,8.0,4,5,4,3,2,4,1,5,4
EMP101554,Adit Jatmiko Setiawan,3.0,61,Senior,3.0,4.0,3.0,97.0,4.0,3.0,4,5,5,3,3,2,1,3,2
EMP101555,Bayu Nabila Lestari,3.0,32,Middle,3.0,3.0,2.0,116.0,4.0,5.0,2,2,3,3,2,2,1,4,1
EMP101556,Satya Pramudita Rahmawati,2.0,64,Senior,2.0,3.0,3.0,100.0,1.0,4.0,6,3,1,3,3,2,4,3,2
EMP101557,Rendra Zulfikar Wijaya,1.0,7,Junior,3.0,2.0,1.0,93.0,8.0,6.0,4,2,3,1,3,4,4,5,2
EMP101559,Hana Lestari Wijaya,5.0,55,Middle,5.0,4.0,4.0,86.0,2.0,2.0,2,2,2,1,1,2,4,5,4
EMP101560,Gita Maulida,3.0,84,Senior,3.0,3.0,2.0,86.0,9.0,4.0,2,4,6,3,2,1,2,3,1
EMP101562,Cahyo Lukman,2.0,80,Senior,3.0,3.0,2.0,137.0,1.0,5.0,3,4,3,2,3,4,2,4,3
EMP101564,Prasetyo Pramudita Purnama,3.0,37,Middle,2.0,3.0,3.0,109.0,3.0,6.0,6,1,1,3,3,1,1,3,1
EMP101565,Oka Subekti,3.0,82,Senior,3.0,3.0,4.0,109.0,6.0,8.0,6,1,4,1,1,2,1,4,2
EMP101566,Iman Purnama,4.0,39,Middle,4.0,4.0,4.0,139.0,6.0,2.0,2,3,2,2,3,4,1,3,4
EMP101567,Putri Santoso,2.0,62,Senior,3.0,2.0,2.0,136.0,8.0,8.0,1,2,6,2,1,1,2,5,1
EMP101568,Anisa Setiawan,4.0,35,Middle,4.0,3.0,4.0,108.0,6.0,7.0,2,3,1,2,3,1,1,3,4
EMP101569,Cahyo Pramudita Nugroho,3.0,16,Junior,4.0,2.0,3.0,117.0,3.0,5.0,4,2,2,3,2,2,3,2,1
EMP101570,Putri Zulfikar Lukman,5.0,52,Middle,5.0,5.0,5.0,98.0,7.0,3.0,5,4,6,1,3,1,3,4,3
EMP101572,Kartika Mahardika Sinaga,2.0,49,Middle,1.0,2.0,3.0,94.0,6.0,6.0,5,3,5,1,2,4,3,6,2
EMP101573,Citra Aji Sinaga,5.0,69,Senior,5.0,5.0,5.0,138.0,3.0,7.0,2,3,3,2,2,1,2,3,4
